date_time,is_holiday,air_pollution_index,humidity,wind_speed,wind_direction,visibility_in_miles,dew_point,temperature,rain_p_h,snow_p_h,clouds_all,weather_type,weather_description,traffic_volume,city
2014-07-21 13:00:00,,270,87,1,290,3,3,303.08,0.0,0.0,12,Clouds,few clouds,4859,Switzerland
2014-07-21 14:00:00,,263,93,2,310,2,2,303.84,0.0,0.0,75,Clouds,broken clouds,5459,London
2014-07-21 15:00:00,,24,87,2,290,1,1,304.22,0.0,0.0,75,Clouds,broken clouds,5871,London
2014-07-21 16:00:00,,34,93,1,320,7,7,304.68,0.0,0.0,75,Clouds,broken clouds,6426,London
2014-07-21 17:00:00,,172,93,1,280,3,3,303.82,0.0,0.0,75,Clouds,broken clouds,6341,London
2014-07-21 18:00:00,,117,100,2,334,8,8,303.45,0.0,0.0,90,Clouds,overcast clouds,4651,Seoul
2014-07-21 19:00:00,,72,87,1,310,7,7,302.96,0.0,0.0,75,Clouds,broken clouds,3601,Seoul
2014-07-21 20:00:00,,252,77,2,355,1,1,302.1,0.0,0.0,90,Clouds,overcast clouds,2730,Switzerland
2014-07-21 21:00:00,,125,72,2,260,1,1,301.35,0.0,0.0,1,Clear,sky is clear,2460,Seoul
2014-07-21 22:00:00,,31,63,2,355,1,1,301.0,0.0,0.0,1,Clear,sky is clear,1777,London
2014-07-21 23:00:00,,115,49,2,300,5,5,300.6,0.0,0.0,90,Clouds,overcast clouds,1211,Switzerland
2014-07-22 00:00:00,,139,40,2,0,4,4,300.33,0.0,0.0,1,Clear,sky is clear,627,Toronto
2014-07-22 01:00:00,,135,40,2,310,5,5,300.01,0.0,0.0,1,Thunderstorm,proximity thunderstorm,432,Switzerland
2014-07-22 02:00:00,,237,36,2,339,6,6,299.9,0.0,0.0,75,Clouds,broken clouds,334,Bangalore
2014-07-22 03:00:00,,270,36,2,339,4,4,299.63,0.0,0.0,90,Clouds,overcast clouds,405,Switzerland
2014-07-22 04:00:00,,37,36,2,0,9,9,299.39,0.0,0.0,1,Clear,sky is clear,901,Toronto
2014-07-22 05:00:00,,24,36,1,310,9,9,298.63,0.0,0.0,75,Mist,mist,3022,Toronto
2014-07-22 06:00:00,,192,38,2,310,6,6,297.85,0.0,0.0,1,Clear,sky is clear,5588,Bangalore
2014-07-22 07:00:00,,219,36,1,328,4,4,296.01,0.0,0.0,40,Clouds,scattered clouds,6211,London
2014-07-22 08:00:00,,23,35,0,239,6,6,296.11,0.0,0.0,20,Clouds,few clouds,6078,Switzerland
2014-07-22 09:00:00,,41,60,0,239,6,6,296.84,0.0,0.0,40,Clouds,scattered clouds,5263,Seoul
2014-07-22 10:00:00,,53,72,0,239,4,4,297.33,0.0,0.0,40,Clouds,scattered clouds,4607,Bangalore
2014-07-22 11:00:00,,125,82,1,165,4,4,297.79,0.0,0.0,90,Clouds,overcast clouds,4907,Bangalore
2014-07-22 12:00:00,,132,82,1,165,5,5,298.41,0.0,0.0,75,Clouds,broken clouds,5067,Seoul
2014-07-22 13:00:00,,111,87,1,165,2,2,299.5,0.0,0.0,75,Clouds,broken clouds,5192,Bangalore
2014-07-22 14:00:00,,13,87,2,193,4,4,300.25,0.0,0.0,12,Clouds,few clouds,5416,Seoul
2014-07-22 15:00:00,,199,87,2,193,3,3,301.08,0.0,0.0,40,Clouds,scattered clouds,6123,Bangalore
2014-07-22 16:00:00,,212,93,2,193,8,8,301.13,0.0,0.0,40,Clouds,scattered clouds,6865,Seoul
2014-07-22 17:00:00,,247,93,1,179,9,9,301.08,0.0,0.0,20,Clouds,few clouds,6597,Toronto
2014-07-22 18:00:00,,68,93,1,179,4,4,300.79,0.0,0.0,44,Clouds,scattered clouds,5173,Toronto
2014-07-22 19:00:00,,154,77,1,190,5,5,299.29,0.0,0.0,20,Clouds,few clouds,3510,Seoul
2014-07-22 20:00:00,,13,72,1,180,1,1,297.96,0.0,0.0,20,Clouds,few clouds,3070,Seoul
2014-07-22 21:00:00,,269,68,1,200,4,4,296.39,0.0,0.0,0,Clear,Sky is Clear,2806,Bangalore
2014-07-22 22:00:00,,250,56,2,170,3,3,294.98,0.0,0.0,1,Clear,sky is clear,2037,Bangalore
2014-07-22 23:00:00,,238,53,2,160,9,9,294.14,0.0,0.0,1,Clear,sky is clear,1235,Bangalore
2014-07-23 00:00:00,,149,44,5,220,1,1,293.37,0.0,0.0,1,Clear,sky is clear,684,Bangalore
2014-07-23 01:00:00,,63,61,3,246,2,2,292.61,0.0,0.0,1,Clear,sky is clear,443,Switzerland
2014-07-23 02:00:00,,72,47,0,225,1,1,291.68,0.0,0.0,1,Clear,sky is clear,341,Bangalore
2014-07-23 03:00:00,,152,39,3,210,4,4,290.67,0.25,0.0,1,Rain,light rain,397,London
2014-07-23 04:00:00,,65,39,3,230,9,9,289.81,0.0,0.0,1,Clear,sky is clear,971,Bangalore
2014-07-23 05:00:00,,82,39,3,250,2,2,289.12,0.0,0.0,1,Clear,sky is clear,3068,Switzerland
2014-07-23 06:00:00,,106,39,3,180,3,3,288.75,0.0,0.0,1,Clear,sky is clear,5767,Toronto
2014-07-23 07:00:00,,89,39,4,190,3,3,289.7,0.0,0.0,40,Clouds,scattered clouds,6511,London
2014-07-23 08:00:00,,296,41,3,200,9,9,292.04,0.0,0.0,20,Clouds,few clouds,5999,London
2014-07-23 09:00:00,,280,60,1,170,7,7,294.16,0.0,0.0,20,Clouds,few clouds,5297,Toronto
2014-07-23 10:00:00,,139,72,2,160,2,2,296.6,0.0,0.0,20,Clouds,few clouds,4913,London
2014-07-23 11:00:00,,22,82,2,160,9,9,297.79,0.0,0.0,20,Clouds,few clouds,5611,Toronto
2014-07-23 12:00:00,,257,77,2,160,7,7,298.53,0.0,0.0,75,Clouds,broken clouds,5442,Seoul
2014-07-23 13:00:00,,14,77,1,160,4,4,299.29,0.0,0.0,40,Clouds,scattered clouds,5426,Bangalore
2014-07-23 14:00:00,,41,82,1,150,6,6,299.47,0.0,0.0,40,Clouds,scattered clouds,5610,Seoul
2014-07-23 15:00:00,,190,87,2,160,9,9,299.41,0.0,0.0,40,Clouds,scattered clouds,6085,Switzerland
2014-07-23 16:00:00,,115,87,2,160,7,7,299.58,0.0,0.0,20,Clouds,few clouds,6609,Switzerland
2014-07-23 17:00:00,,246,87,2,160,8,8,299.5,0.0,0.0,20,Clouds,few clouds,6293,London
2014-07-23 18:00:00,,30,87,2,160,4,4,299.17,0.0,0.0,20,Clouds,few clouds,4872,Toronto
2014-07-23 19:00:00,,234,82,2,130,1,1,298.64,0.0,0.0,20,Clouds,few clouds,3639,Toronto
2014-07-23 20:00:00,,212,77,3,130,2,2,296.99,0.0,0.0,20,Clouds,few clouds,3135,Toronto
2014-07-23 21:00:00,,50,72,3,120,9,9,294.69,0.0,0.0,1,Clear,sky is clear,2867,London
2014-07-23 22:00:00,,170,64,2,140,3,3,292.43,0.0,0.0,1,Clear,sky is clear,2083,Bangalore
2014-07-23 23:00:00,,241,56,5,180,4,4,291.56,0.0,0.0,1,Clear,sky is clear,1325,Bangalore
2014-07-24 00:00:00,,145,50,6,180,4,4,290.32,0.0,0.0,1,Clear,sky is clear,698,Toronto
2014-07-24 01:00:00,,42,50,6,180,9,9,289.91,0.0,0.0,1,Clear,sky is clear,511,Toronto
2014-07-24 02:00:00,,38,53,8,170,2,2,288.99,0.0,0.0,1,Clear,sky is clear,349,London
2014-07-25 00:00:00,,66,50,7,200,6,6,293.37,0.0,0.0,1,Clear,sky is clear,801,London
2014-07-25 01:00:00,,189,47,7,180,3,3,292.98,0.0,0.0,1,Clear,sky is clear,542,Toronto
2014-07-25 02:00:00,,135,47,6,190,7,7,292.28,0.0,0.0,40,Clouds,scattered clouds,430,Bangalore
2014-07-25 03:00:00,,133,47,6,180,1,1,292.69,0.0,0.0,90,Clouds,overcast clouds,466,London
2014-07-25 04:00:00,,262,50,7,180,5,5,292.84,0.0,0.0,75,Thunderstorm,proximity thunderstorm,866,Toronto
2014-07-25 04:00:00,,267,50,5,180,9,9,292.84,0.0,0.0,75,Rain,moderate rain,866,Bangalore
2014-07-25 05:00:00,,99,60,3,170,1,1,291.84,6.1,0.0,90,Rain,heavy intensity rain,2679,Switzerland
2014-07-25 05:00:00,,27,60,4,160,1,1,291.84,6.1,0.0,90,Thunderstorm,proximity thunderstorm,2679,Seoul
2014-07-25 05:00:00,,228,60,5,160,9,9,291.84,6.1,0.0,90,Mist,mist,2679,London
2014-07-25 06:00:00,,187,64,5,170,6,6,291.02,4.18,0.0,90,Rain,heavy intensity rain,4972,Seoul
2014-07-25 06:00:00,,218,77,7,192,6,6,291.02,4.18,0.0,90,Thunderstorm,thunderstorm with rain,4972,Seoul
2014-07-25 06:00:00,,24,68,5,180,6,6,291.02,4.18,0.0,90,Mist,mist,4972,Bangalore
2014-07-25 07:00:00,,244,73,4,190,2,2,290.85,1.8,0.0,90,Rain,moderate rain,6000,Bangalore
2014-07-25 07:00:00,,144,73,5,180,2,2,290.85,1.8,0.0,90,Drizzle,light intensity drizzle,6000,Toronto
2014-07-25 08:00:00,,218,77,3,180,2,2,291.43,0.86,0.0,75,Rain,light rain,5876,Switzerland
2014-07-25 09:00:00,,220,72,4,180,6,6,292.27,0.25,0.0,90,Rain,light rain,5118,Seoul
2014-07-25 10:00:00,,164,77,6,170,4,4,293.64,0.0,0.0,90,Clouds,overcast clouds,4669,Switzerland
2014-07-25 12:00:00,,49,73,4,190,2,2,295.87,0.25,0.0,90,Rain,light rain,5735,Bangalore
2014-07-25 13:00:00,,282,68,6,190,2,2,298.09,0.0,0.0,75,Clouds,broken clouds,5572,Switzerland
2014-07-25 14:00:00,,169,64,4,220,8,8,298.98,0.0,0.0,75,Clouds,broken clouds,5866,Toronto
2014-07-25 15:00:00,,153,64,7,210,9,9,299.17,0.0,0.0,90,Clouds,overcast clouds,6390,Switzerland
2014-07-25 16:00:00,,200,60,6,200,2,2,299.16,0.0,0.0,90,Clouds,overcast clouds,6571,Switzerland
2014-07-25 17:00:00,,231,60,6,210,1,1,299.0,0.0,0.0,90,Rain,light rain,5901,Bangalore
2014-07-25 18:00:00,,251,57,6,200,4,4,298.55,0.0,0.0,90,Clouds,overcast clouds,4859,Switzerland
2014-07-25 19:00:00,,95,57,6,190,1,1,298.43,0.0,0.0,90,Clouds,overcast clouds,3692,Seoul
2014-07-25 20:00:00,,189,57,6,170,4,4,298.03,0.0,0.0,90,Clouds,overcast clouds,3041,Bangalore
2014-07-25 21:00:00,,89,54,5,200,1,1,297.23,0.0,0.0,90,Clouds,overcast clouds,2896,Toronto
2014-07-25 22:00:00,,58,54,4,190,4,4,297.09,0.0,0.0,90,Clouds,overcast clouds,2756,Bangalore
2014-07-25 23:00:00,,163,54,4,180,9,9,296.88,0.0,0.0,90,Clouds,overcast clouds,2096,London
2014-07-26 00:00:00,,188,64,3,180,2,2,296.57,0.0,0.0,90,Clouds,overcast clouds,1450,Seoul
2014-07-26 01:00:00,,252,69,3,170,7,7,296.04,0.0,0.0,75,Clouds,broken clouds,873,Seoul
2014-07-26 02:00:00,,18,73,2,160,8,8,295.87,0.0,0.0,90,Clouds,overcast clouds,664,Seoul
2014-07-26 03:00:00,,201,73,3,180,1,1,295.62,0.0,0.0,75,Clouds,broken clouds,462,London
2014-07-26 04:00:00,,99,73,3,160,3,3,295.41,0.0,0.0,75,Clouds,broken clouds,460,London
2014-07-26 05:00:00,,11,73,2,160,2,2,294.86,0.0,0.0,1,Mist,mist,920,Seoul
2014-07-26 06:00:00,,12,73,2,160,3,3,294.02,0.0,0.0,1,Mist,mist,1574,Toronto
2014-07-26 07:00:00,,204,78,3,160,9,9,293.96,0.0,0.0,75,Mist,mist,2070,Toronto
2014-07-26 08:00:00,,274,78,3,160,6,6,295.3,0.0,0.0,75,Mist,mist,2798,Toronto
2014-07-26 09:00:00,,277,83,3,170,1,1,296.56,0.0,0.0,40,Clouds,scattered clouds,3440,Bangalore
2014-07-26 10:00:00,,252,88,2,160,7,7,298.58,0.0,0.0,20,Clouds,few clouds,3948,London
2014-07-26 11:00:00,,174,78,4,170,5,5,299.5,0.0,0.0,75,Clouds,broken clouds,4384,Bangalore
2014-07-26 12:00:00,,222,73,4,170,8,8,299.06,0.0,0.0,75,Clouds,broken clouds,4669,Switzerland
2014-07-26 13:00:00,,204,69,5,180,2,2,299.13,0.0,0.0,75,Clouds,broken clouds,4798,Toronto
2014-07-26 14:00:00,,65,69,6,180,7,7,300.84,0.0,0.0,75,Clouds,broken clouds,4479,Seoul
2014-07-26 15:00:00,,114,61,5,180,3,3,301.9,0.0,0.0,40,Clouds,scattered clouds,4531,Seoul
2014-07-26 16:00:00,,222,58,5,180,7,7,302.46,0.0,0.0,40,Clouds,scattered clouds,4547,Bangalore
2014-07-26 17:00:00,,163,51,8,180,8,8,302.34,0.0,0.0,40,Clouds,scattered clouds,4346,London
2014-07-26 18:00:00,,225,51,7,180,4,4,301.94,0.0,0.0,20,Clouds,few clouds,3864,Seoul
2014-07-26 19:00:00,,55,58,8,170,4,4,301.19,0.0,0.0,75,Clouds,broken clouds,3642,Switzerland
2014-07-26 20:00:00,,190,54,7,180,1,1,300.05,0.0,0.0,40,Clouds,scattered clouds,3446,Switzerland
2014-07-26 21:00:00,,69,48,9,170,6,6,298.32,0.0,0.0,1,Clear,sky is clear,3576,London
2014-07-26 22:00:00,,253,54,7,180,4,4,296.19,0.0,0.0,1,Clear,sky is clear,3027,Toronto
2014-07-26 23:00:00,,235,51,6,170,7,7,295.51,0.0,0.0,75,Clouds,broken clouds,2466,Bangalore
2014-07-27 00:00:00,,41,54,6,170,5,5,295.0,0.0,0.0,90,Clouds,overcast clouds,1341,Toronto
2014-07-27 01:00:00,,184,58,5,160,1,1,294.57,0.0,0.0,1,Clear,sky is clear,997,Switzerland
2014-07-27 02:00:00,,103,61,5,170,2,2,293.96,0.0,0.0,1,Clear,sky is clear,804,Toronto
2014-07-27 04:00:00,,139,61,5,180,3,3,292.25,0.0,0.0,1,Clear,sky is clear,376,Seoul
2014-07-27 05:00:00,,160,65,5,180,1,1,291.6,0.0,0.0,1,Clear,sky is clear,562,Seoul
2014-07-27 06:00:00,,261,69,4,190,6,6,291.2,0.0,0.0,1,Clear,sky is clear,861,London
2014-07-27 07:00:00,,148,69,3,190,1,1,291.49,0.0,0.0,20,Clouds,few clouds,1150,Seoul
2014-07-27 08:00:00,,280,78,3,190,9,9,291.77,0.0,0.0,75,Clouds,broken clouds,1735,Toronto
2014-07-27 09:00:00,,121,78,2,170,7,7,292.2,0.0,0.0,75,Clouds,broken clouds,2734,London
2014-07-27 10:00:00,,167,83,2,140,7,7,293.08,0.0,0.0,90,Clouds,overcast clouds,3420,Seoul
2014-07-27 11:00:00,,66,83,2,170,7,7,293.91,0.25,0.0,75,Rain,light rain,4128,Switzerland
2014-07-27 12:00:00,,199,83,2,150,4,4,294.43,0.0,0.0,75,Rain,light rain,4388,Switzerland
2014-07-27 13:00:00,,42,78,3,160,3,3,295.4,0.0,0.0,75,Rain,light rain,4403,Bangalore
2014-07-27 14:00:00,,10,73,3,130,4,4,296.48,0.0,0.0,40,Clouds,scattered clouds,4350,Bangalore
2014-07-27 15:00:00,,140,74,4,160,6,6,296.76,0.32,0.0,75,Rain,light rain,4385,Switzerland
2014-07-27 16:00:00,,18,65,4,130,9,9,296.49,0.38,0.0,75,Rain,proximity shower rain,4468,Bangalore
2014-07-30 09:00:00,,41,66,5,160,4,4,292.56,0.25,0.0,1,Rain,light rain,5519,Seoul
2014-07-30 10:00:00,,86,62,4,150,1,1,294.66,0.0,0.0,1,Clear,sky is clear,4996,Seoul
2014-07-30 11:00:00,,104,59,7,150,5,5,296.16,0.0,0.0,1,Haze,haze,5273,Seoul
2014-07-30 12:00:00,,194,59,6,130,2,2,297.72,0.0,0.0,1,Clear,sky is clear,5573,Switzerland
2014-07-30 13:00:00,,286,55,7,160,8,8,298.64,0.0,0.0,75,Clouds,broken clouds,5543,Seoul
2014-07-30 14:00:00,,32,59,5,150,9,9,299.27,0.0,0.0,40,Clouds,scattered clouds,5966,Bangalore
2014-07-30 15:00:00,,126,70,6,160,5,5,299.59,0.0,0.0,1,Clear,sky is clear,6151,London
2014-07-30 16:00:00,,39,62,7,160,9,9,299.71,0.0,0.0,1,Clear,sky is clear,6537,Bangalore
2014-07-30 17:00:00,,83,74,5,150,7,7,299.34,0.0,0.0,1,Clear,sky is clear,6317,Switzerland
2014-07-30 18:00:00,,239,74,8,150,3,3,299.01,0.0,0.0,1,Clear,sky is clear,4986,Switzerland
2014-07-30 19:00:00,,272,74,6,160,1,1,298.04,0.0,0.0,1,Clear,sky is clear,3773,Seoul
2014-07-30 20:00:00,,48,74,6,160,2,2,296.26,0.0,0.0,1,Clear,sky is clear,3309,Seoul
2014-07-30 21:00:00,,113,78,5,160,4,4,294.33,0.0,0.0,1,Clear,sky is clear,3255,Toronto
2014-07-30 22:00:00,,203,83,4,160,3,3,292.61,0.0,0.0,1,Clear,sky is clear,2407,London
2014-07-30 23:00:00,,152,88,3,190,9,9,291.85,0.0,0.0,1,Clear,sky is clear,1330,Bangalore
2014-07-31 01:00:00,,211,88,4,190,2,2,290.61,0.0,0.0,1,Clear,sky is clear,485,Seoul
2014-07-31 02:00:00,,216,88,3,220,3,3,290.05,0.0,0.0,1,Clear,sky is clear,330,Seoul
2014-07-31 03:00:00,,43,78,5,270,2,2,289.32,0.0,0.0,1,Clear,sky is clear,424,Seoul
2014-07-31 04:00:00,,270,73,6,270,7,7,288.89,0.0,0.0,1,Clear,sky is clear,984,Switzerland
2014-07-31 05:00:00,,92,64,6,310,6,6,288.26,0.0,0.0,1,Clear,sky is clear,3154,Toronto
2014-07-31 06:00:00,,272,73,5,280,8,8,288.17,0.0,0.0,1,Clear,sky is clear,5633,Seoul
2014-07-31 07:00:00,,247,69,8,330,3,3,288.72,0.0,0.0,20,Clouds,few clouds,6739,Seoul
2014-07-31 08:00:00,,181,65,5,320,8,8,290.87,0.0,0.0,1,Clear,sky is clear,6211,Switzerland
2014-07-31 09:00:00,,195,64,7,310,6,6,293.5,0.0,0.0,1,Clear,sky is clear,5577,London
2014-07-31 10:00:00,,51,61,6,310,9,9,295.99,0.0,0.0,1,Clear,sky is clear,4977,Toronto
2014-07-31 11:00:00,,237,54,5,350,4,4,297.8,0.0,0.0,1,Clear,sky is clear,5333,Bangalore
2014-07-31 12:00:00,,283,57,0,325,3,3,298.6,0.0,0.0,1,Clear,sky is clear,5694,Toronto
2014-07-31 13:00:00,,271,45,7,310,1,1,299.34,0.0,0.0,1,Clear,sky is clear,5832,Seoul
2014-07-31 14:00:00,,141,45,6,330,5,5,300.02,0.0,0.0,1,Clear,sky is clear,6000,Bangalore
2014-07-31 15:00:00,,106,45,5,310,6,6,300.58,0.0,0.0,1,Clear,sky is clear,6161,Toronto
2014-07-31 16:00:00,,62,46,0,5,9,9,301.0,0.0,0.0,1,Clear,sky is clear,6608,Toronto
2014-07-31 17:00:00,,286,39,7,300,7,7,300.59,0.0,0.0,1,Clear,sky is clear,6526,Toronto
2014-07-31 18:00:00,,203,41,6,330,2,2,300.09,0.0,0.0,1,Clear,sky is clear,5127,Bangalore
2014-07-31 19:00:00,,182,72,5,351,3,3,299.21,0.0,0.0,1,Clear,sky is clear,3929,Toronto
2014-07-31 20:00:00,,202,64,2,340,9,9,297.2,8.64,0.0,1,Rain,heavy intensity rain,3437,Toronto
2014-07-31 21:00:00,,154,64,2,330,8,8,294.87,0.0,0.0,1,Clear,sky is clear,3222,London
2014-07-31 22:00:00,,154,68,2,330,7,7,293.38,0.0,0.0,1,Clear,sky is clear,2610,Toronto
2014-07-31 23:00:00,,285,72,3,350,5,5,292.08,0.51,0.0,1,Rain,light rain,1641,Switzerland
2014-08-01 00:00:00,,269,77,2,340,5,5,291.39,0.0,0.0,1,Clear,sky is clear,875,Bangalore
2014-08-01 01:00:00,,24,77,3,356,3,3,291.16,0.0,0.0,1,Clear,sky is clear,521,London
2014-08-01 02:00:00,,292,87,3,356,7,7,290.73,0.25,0.0,1,Rain,light rain,380,Switzerland
2014-08-01 04:00:00,,225,87,3,3,3,3,289.61,0.0,0.0,1,Mist,mist,890,London
2014-08-01 05:00:00,,285,87,1,310,6,6,289.35,0.0,0.0,1,Mist,mist,2958,Bangalore
2014-08-01 06:00:00,,117,77,3,330,4,4,289.27,0.0,0.0,1,Mist,mist,5515,London
2014-08-01 07:00:00,,265,60,3,360,3,3,289.47,0.0,0.0,1,Mist,mist,6479,Bangalore
2014-08-01 08:00:00,,88,56,1,300,4,4,291.72,0.0,0.0,1,Mist,mist,5787,London
2014-08-01 09:00:00,,27,47,2,0,1,1,293.62,0.0,0.0,5,Clear,sky is clear,5363,Switzerland
2014-08-01 11:00:00,,222,41,2,0,1,1,298.89,0.0,0.0,1,Clear,sky is clear,5764,London
2014-08-01 12:00:00,,218,44,2,20,6,6,299.92,0.0,0.0,75,Clouds,broken clouds,5909,Bangalore
2014-08-01 13:00:00,,20,39,4,290,1,1,300.71,0.0,0.0,75,Clouds,broken clouds,6189,Seoul
2014-08-01 14:00:00,,155,32,4,300,6,6,301.16,0.0,0.0,40,Clouds,scattered clouds,6318,London
2014-08-01 15:00:00,,44,39,5,310,2,2,301.33,0.0,0.0,40,Clouds,scattered clouds,6272,Toronto
2014-08-01 16:00:00,,64,30,3,320,4,4,301.61,0.0,0.0,40,Clouds,scattered clouds,6411,Seoul
2014-08-01 17:00:00,,37,32,3,300,3,3,301.57,1.78,0.0,40,Rain,moderate rain,5586,London
2014-08-01 18:00:00,,173,32,4,320,1,1,301.72,0.0,0.0,24,Clouds,few clouds,4948,Switzerland
2014-08-01 19:00:00,,118,34,2,280,1,1,298.271,0.0,0.0,24,Clouds,few clouds,4063,Seoul
2014-08-01 20:00:00,,33,39,2,10,2,2,293.332,0.0,0.0,32,Rain,light rain,3339,Seoul
2014-08-01 21:00:00,,170,53,2,33,7,7,293.332,0.0,0.0,32,Rain,light rain,3222,Switzerland
2014-08-01 22:00:00,,174,68,2,33,3,3,293.55,0.0,0.0,20,Clouds,few clouds,2748,Toronto
2014-08-01 23:00:00,,281,72,1,51,3,3,292.64,0.0,0.0,1,Mist,mist,2322,Toronto
2014-08-01 23:00:00,,121,77,1,51,3,3,292.64,0.0,0.0,1,Haze,haze,2322,Switzerland
2014-08-02 00:00:00,,82,88,1,51,1,1,291.88,0.0,0.0,1,Haze,haze,1372,Bangalore
2014-08-02 00:00:00,,59,93,1,83,8,8,291.88,0.0,0.0,1,Mist,mist,1372,Switzerland
2014-08-02 01:00:00,,120,91,1,82,5,5,291.46,0.0,0.0,1,Haze,haze,1024,Toronto
2014-08-02 01:00:00,,22,90,1,82,5,5,291.46,0.0,0.0,1,Mist,mist,1024,Toronto
2014-08-02 01:00:00,,80,82,1,80,4,4,291.46,0.0,0.0,1,Fog,fog,1024,Bangalore
2014-08-02 02:00:00,,210,82,1,81,1,1,290.86,0.0,0.0,1,Haze,haze,736,Switzerland
2014-08-02 02:00:00,,33,75,1,106,9,9,290.86,0.0,0.0,1,Mist,mist,736,Bangalore
2014-08-03 11:00:00,,223,78,1,99,4,4,300.23,0.0,0.0,5,Clear,sky is clear,3952,Bangalore
2014-08-03 12:00:00,,156,73,2,116,2,2,300.9,0.0,0.0,1,Clear,sky is clear,4444,Toronto
2014-08-03 13:00:00,,183,73,1,126,9,9,301.4,0.0,0.0,1,Clear,sky is clear,4741,Bangalore
2014-08-03 14:00:00,,14,67,2,145,4,4,301.9,0.0,0.0,40,Clouds,scattered clouds,4720,Switzerland
2014-08-03 15:00:00,,16,65,2,158,8,8,302.4,0.0,0.0,1,Clear,sky is clear,4723,Bangalore
2014-08-03 16:00:00,,220,62,3,161,6,6,302.06,0.0,0.0,1,Rain,light rain,4427,London
2014-08-03 17:00:00,,280,61,3,177,7,7,301.23,0.0,0.0,1,Clear,sky is clear,4441,London
2014-08-03 18:00:00,,285,58,3,183,2,2,301.07,0.0,0.0,40,Thunderstorm,thunderstorm,4222,London
2014-08-03 19:00:00,,249,56,3,183,6,6,299.9,0.0,0.0,1,Thunderstorm,proximity thunderstorm,3598,Toronto
2014-08-03 20:00:00,,13,53,3,191,1,1,297.92,0.0,0.0,40,Clouds,scattered clouds,3298,London
2014-08-03 21:00:00,,211,51,4,193,5,5,296.64,0.0,0.0,75,Rain,light rain,2899,Toronto
2014-08-03 22:00:00,,115,57,3,197,7,7,295.82,0.0,0.0,1,Rain,light rain,2043,Toronto
2014-08-03 23:00:00,,49,53,4,198,2,2,294.38,0.0,0.0,1,Clear,sky is clear,1195,Switzerland
2014-08-04 00:00:00,,74,56,3,201,1,1,293.84,0.0,0.0,1,Mist,mist,687,Bangalore
2014-08-04 01:00:00,,44,64,3,182,2,2,293.98,0.0,0.0,75,Clouds,broken clouds,479,Bangalore
2014-08-04 05:00:00,,53,66,3,192,4,4,292.15,0.0,0.0,1,Mist,mist,3104,Bangalore
2014-08-04 06:00:00,,272,77,2,170,2,2,291.99,0.0,0.0,1,Mist,mist,5592,Switzerland
2014-08-04 07:00:00,,159,73,3,110,8,8,292.3,0.0,0.0,20,Mist,mist,6550,Toronto
2014-08-04 08:00:00,,288,72,4,140,8,8,292.65,0.0,0.0,90,Mist,mist,6069,Bangalore
2014-08-04 09:00:00,,74,73,5,160,3,3,293.77,0.0,0.0,75,Mist,mist,5100,Switzerland
2014-08-04 09:00:00,,285,73,4,140,9,9,293.77,0.0,0.0,75,Rain,light rain,5100,Seoul
2014-08-04 10:00:00,,41,82,7,170,1,1,294.92,0.0,0.0,40,Mist,mist,4573,London
2014-08-04 11:00:00,,173,93,10,160,5,5,295.05,0.0,0.0,40,Rain,light rain,5090,Toronto
2014-08-04 12:00:00,,170,93,6,150,4,4,296.9,0.0,0.0,40,Haze,haze,5274,Bangalore
2014-08-04 13:00:00,,91,93,1,170,3,3,298.15,0.0,0.0,75,Haze,haze,5240,Switzerland
2014-08-04 14:00:00,,274,88,3,170,3,3,299.15,0.0,0.0,40,Clouds,scattered clouds,5596,Toronto
2014-08-04 15:00:00,,51,83,4,190,3,3,299.65,0.0,0.0,1,Clear,sky is clear,5980,Switzerland
2014-08-04 16:00:00,,208,82,4,191,9,9,299.9,0.0,0.0,1,Clear,sky is clear,6596,Seoul
2014-08-04 17:00:00,,216,78,4,200,8,8,299.57,0.0,0.0,1,Clear,sky is clear,6077,Seoul
2014-08-04 18:00:00,,119,65,3,190,4,4,299.49,0.0,0.0,1,Clear,sky is clear,4663,Bangalore
2014-08-04 19:00:00,,141,65,5,200,4,4,298.77,0.0,0.0,1,Clear,sky is clear,3558,Bangalore
2014-08-04 20:00:00,,240,61,6,180,6,6,296.77,0.0,0.0,1,Clear,sky is clear,3048,Bangalore
2014-08-04 21:00:00,,81,61,5,200,6,6,295.15,0.0,0.0,1,Clear,sky is clear,2641,Switzerland
2014-08-04 22:00:00,,133,65,4,190,5,5,293.92,0.0,0.0,1,Clear,sky is clear,1891,Bangalore
2014-08-04 23:00:00,,206,78,3,170,5,5,292.77,0.0,0.0,1,Clear,sky is clear,1158,Toronto
2014-08-05 00:00:00,,288,69,3,220,5,5,291.77,0.0,0.0,1,Mist,mist,638,Bangalore
2014-08-05 01:00:00,,116,69,2,210,4,4,290.9,0.0,0.0,1,Fog,fog,424,Toronto
2014-08-05 02:00:00,,152,83,2,216,2,2,290.77,0.0,0.0,40,Fog,fog,346,Switzerland
2014-08-05 03:00:00,,60,83,1,200,9,9,289.92,0.0,0.0,1,Mist,mist,432,Toronto
2014-08-05 03:00:00,,132,83,2,241,5,5,289.92,0.0,0.0,1,Fog,fog,432,Switzerland
2014-08-05 04:00:00,,59,83,2,241,3,3,289.6,0.0,0.0,1,Mist,mist,965,Seoul
